Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
GameDialogue,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer
Number,Special,Special,Special,Special,Text,Files,Text,Boolean
1,,[],,[],Player,[],,TRUE
2,,[],Assets/05_Images/GUIPack-Clean&Minimalist/Sources/Game Controller/Game Controller/Steam/White_PNG/A-Button-Green-White.png,[],NPC,[],,FALSE
Items
ID
Number
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Text,Text,Text
1,Alert,,,Text
2,SelectionType,none,Record player decision,Text
3,ImageKey,,Show image according to the key.,Text
6,UnlockButtonKey,none,Function which triggers Toolbar,Text
7,playerDecision,none,Three button to add content (get),Text
8,isReplay,FALSE,If use replay function it will be true,Boolean
9,tag,,use to identify different path,Text
10,canReplay,FALSE,Can click Replay Current Scenario,Boolean
11,UnlockKey,(category ) / (list name) / (unlockProgress),Unlock GameManualWindow List,Text
12,TestingDialog,TRUE,For dialog system,Boolean
13,ReadChapter,0,Save Read Chapter,Number
14,Counter,0,,Number
15,Switch,,Control highlight panel spot,Text
16,LastConversationKey,,Will update by last dialog,Text
17,CurrentQuestNum,0,Current Quest Num,Number
Conversations
ID,Title,Description,Actor,Conversant,Overrides
NPC_167_35,167,35,2,2,,,,False,Block,Normal,,,,,,,找到它後，請對著這個檔案點擊滑鼠右鍵\r\n會開啟一個功能視窗,780.3041;332.9458
NPC_167_36,167,36,2,2,,,,False,Block,Normal,,,,,,,功能視窗中有一個 '備份此檔案' 的選項\r\n點擊它即可備份檔案,785.3138;394.2805
NPC_167_37,167,37,2,2,,,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,重新命名備份後的文件\r\n可以幫助我們區分檔案間的不同,1072.277;209.4257
NPC_167_38,167,38,2,2,,,,False,Block,Normal,,,,,,,為了給備份後的文件命名\r\n請在 '檔案管理' 視窗中找到這個文件\r\n它的名字是 '期中報告_v1(複製).ppt',1074.001;262.3262
NPC_167_39,167,39,2,2,,,,False,Block,Normal,,,,,,,點擊它開啟 '檔案內容' 視窗後\r\n在視窗的工具欄中，鉛筆圖示的按鈕可以命名文件,1072.277;309.4258
NPC_167_40,167,40,2,2,,,,False,Block,Normal,,,,,,,請點擊它，並選擇要重新命名的名稱選項後\r\n即可將這個複製的檔案重新命名,1072.277;359.4258
NPC_167_42,167,42,2,2,,,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,為了精簡 '期中報告_v2.ppt' 文件中的內容\r\n請先在 '檔案管理' 視窗中找到並點擊它來開啟 '檔案內容' 視窗,1345.098;204.1069
NPC_167_43,167,43,2,2,,,,False,Block,Normal,,,,,,,在 '檔案內容' 視窗中\r\n需要刪除的內容會有 <color=#CF001C>(需要刪除)</color> 標示\r\n所以我們要刪除的是：\r\n'<color=#CF001C>如何通過備份檔案來管理專案</color>' 這行內容,1346.822;252.4676
NPC_167_44,167,44,2,2,,,,False,Block,Normal,,,,,,,這行文字右方有個叉號圖示\r\n它用於刪除特定行數的內容\r\n請點擊它來刪除我們選取的這行文字,1346.822;302.3828
NPC_167_45,167,45,2,2,,5,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 5",,,,,,在進行重要的修改之前，備份是一個非常好的習慣\r\n這樣可以防止資料遺失並且容易恢復到先前的狀態,1601.273;205.0161
NPC_167_46,167,46,2,2,,,,False,Block,Normal,,,,,,,為了成功備份 '期中報告_v2.ppt' 文件\r\n我們需要在 '檔案管理' 視窗中找到這個文件,1609.9;259.7302
NPC_167_47,167,47,2,2,,,,False,Block,Normal,,,,,,,找到它後，請對著這個檔案點擊滑鼠右鍵\r\n會開啟一個功能視窗,1606.358;315.3636
NPC_167_48,167,48,2,2,,,,False,Block,Normal,,,,,,,功能視窗中有一個 '備份此檔案' 的選項\r\n點擊它即可備份檔案,1609.994;383.5454
NPC_167_49,167,49,2,2,,6,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 6",,,,,,重新命名備份後的文件\r\n可以幫助我們區分檔案間的不同,1876.581;205.2296
NPC_167_50,167,50,2,2,,,,False,Block,Normal,,,,,,,為了給備份後的文件命名\r\n請在 '檔案管理' 視窗中找到這個文件\r\n它的名字是 '期中報告_v2(複製).ppt',1881.754;262.1261
NPC_167_51,167,51,2,2,,,,False,Block,Normal,,,,,,,點擊它開啟 '檔案內容' 視窗後\r\n在視窗的工具欄中，鉛筆圖示的按鈕可以命名文件,1878.645;319.6655
NPC_167_52,167,52,2,2,,,,False,Block,Normal,,,,,,,請點擊它，並選擇要重新命名的名稱選項後\r\n即可將這個複製的檔案重新命名,1881.094;383.1827
NPC_167_53,167,53,2,2,,,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 7",,,,,,為了修改 '期中報告_v3.ppt' 文件中的內容\r\n請先在 '檔案管理' 視窗中找到並點擊它來開啟 '檔案內容' 視窗,2129.369;203.8725
NPC_167_54,167,54,2,2,,,,False,Block,Normal,,,,,,,在 '檔案內容' 視窗中\r\n需要修改的內容會有 <color=#CF001C>(需要修改)</color> 標示\r\n所以我們要修改的是：\r\n'<color=#CF001C>比較兩種方式的差異</color>' 這行內容,2141.438;259.045
NPC_167_55,167,55,2,2,,,,False,Block,Normal,,,,,,,這行文字左方有個鉛筆圖示\r\n它用於修改特定行數的內容\r\n請點擊它來修改我們選取的這行文字,2139.177;341.4361
NPC_168_0,168,0,2,2,START,,,False,,Normal,,,None(),,,,,20;54
NPC_169_0,169,0,2,2,START,,,False,Block,Normal,,,None(),,,,,547;82
NPC_169_31,169,31,2,2,,Create Local Repository Hint 1,Create Local Repository/Tutorial/Hint,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,看起來您可能在開啟 '命令行' 視窗時遇到了一些困難\n這裡有一些提示可以幫助您完成目標：,115.032;173.4134
NPC_169_32,169,32,2,2,,,,False,Block,Normal,,,,,,,1. 請找到遊戲中的工具欄，它位於遊戲畫面的正下方,112.1749;236.2705
NPC_169_33,169,33,2,2,,,,False,Block,Normal,,,,,,,2. 尋找一個用於開啟 '命令行' 視窗的按鈕\n   您可以將滑鼠移動到按鈕上以了解該按鈕的作用,112.1749;286.2705
NPC_169_34,169,34,2,2,,,,False,Block,Normal,,,,,,,3. 如果您找到了這個按鈕，請嘗試點擊它\n   '命令行' 視窗即可被打開,112.1749;337.3343
NPC_169_35,169,35,2,2,,Hint 2,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 2",,,,,,如果您不確定如何確認電腦中是否已安裝 Git 系統\n這裡有一些提示可以幫助您完成目標：,369.3177;176.2708
NPC_169_36,169,36,2,2,,,,False,Block,Normal,,,,,,,1. 請先確認您已經開啟 '命令行' 視窗,368.8356;241.7983
NPC_169_37,169,37,2,2,,,,False,Block,Normal,,,,,,,2. 在 '輸入指令' 區域，您可以在此輸入和執行指令,365.7079;289.6708
NPC_169_38,169,38,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個查看版本控制是否安裝的指令\n   詳細請通過遊戲手冊查找,366.7079;340.8472
NPC_169_39,169,39,2,2,,,,False,Block,Normal,,,,,,,4. 輸入指令後，注意大小寫一致，並以空格分離它們\n   點擊右方的箭頭圖示或按下鍵盤上的 Enter 鍵來執行它,366.7079;389.6709
NPC_169_40,169,40,2,2,,,,False,Block,Normal,,,,,,,5. 您可以查看遊戲手冊的 Git 指令主題\n   以及 '介紹命令行視窗' 的條目來獲得更多訊息,366.7079;439.6709
NPC_169_41,169,41,2,2,,Hint 3,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,如果您不確定如何移動到需要管理的專案路徑\n這裡有一些提示可以幫助您完成目標：,628.8506;167.0458
NPC_169_42,169,42,2,2,,,,False,Block,Normal,,,,,,,1. 在本遊戲中，您只需要學習與 git 相關的知識\n   遊戲中的 '命令行' 路徑會與 '檔案管理' 視窗同步\n   （現實使用 Git 時，需要使用 cd 指令或是其他方式來移動命令行路徑）,623.8506;219.0458
NPC_169_43,169,43,2,2,,,,False,Block,Normal,,,,,,,2. 當您試著點擊 '檔案管理' 中的資料夾來進入該資料夾時\n   '命令行' 路徑也會跟著移動,623.8506;270.0459
NPC_169_44,169,44,2,2,,,,False,Block,Normal,,,,,,,3. 請根據故事背景，決定哪一個區域應該被 Git 管理\n   然後先移動到該資料夾中吧,623.8506;319.046
NPC_169_45,169,45,2,2,,Hint 4,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,如果您不確定如何創建 Git 本地管理系統\n這裡有一些提示可以幫助您完成目標：,874.8708;173.1277
NPC_169_46,169,46,2,2,,,,False,Block,Normal,,,,,,,1. 確保您已經移動到了要管理的專案路徑\n   在錯誤的位置上創建管理系統可能會管理到無關的檔案,876.7816;220.6736
NPC_169_47,169,47,2,2,,,,False,Block,Normal,,,,,,,2. Git 指令中，\n   有個會在命令行路徑下創建一個新的 Git 管理系統的指令\n   詳細請通過遊戲手冊查找,876.7816;270.6736
NPC_169_48,169,48,2,2,,,,False,Block,Normal,,,,,,,3. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,876.7816;320.6736
NPC_170_0,170,0,2,2,START,,,False,Block,Normal,,,None(),,,,,560;81.63013
NPC_170_31,170,31,2,2,,Create Local Repository Hint 1,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,我們要開啟 '命令行' 視窗\n以在電腦中輸入並執行 Git 指令\n請在遊戲正下方的工具列中找到 '命令行' 按鈕,284.5211;195.9932
NPC_170_32,170,32,2,2,,,,False,Block,Normal,,,,,,,您可以看到有著命令行圖示的按鈕\n它就是開啟 '檔案管理' 視窗的按鈕\n請點擊它來開啟視窗,284.5211;245.9932
NPC_170_33,170,33,2,2,,Hint 2,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 2",,,,,,要確認這台電腦是否已安裝 Git 系統\n需要在 '命令行' 視窗中執行 Git 指令,521.5074;194.6234
NPC_170_34,170,34,2,2,,,,False,Block,Normal,,,,,,,其中，使用 '<color=#CF001C>git --version</color>' 或 '<color=#CF001C>git -v</color>' 指令\n即可確認 Git 已被安裝,521.5074;245.6872
NPC_170_35,170,35,2,2,,,,False,Block,Normal,,,,,,,請在 '命令列' 視窗的 '輸入指令' 區域\n輸入 '<color=#CF001C>git --version</color>' 或'<color=#CF001C>git -v</color>'\n注意大小寫需要一致\n'git' 和 '--version' 之間用空格分離,521.5074;294.6234
NPC_170_36,170,36,2,2,,,,False,Block,Normal,,,,,,,完成輸入後，\n按下 Enter 鍵或點擊右方的箭頭圖示來執行指令,524.6989;365.8709
NPC_170_37,170,37,2,2,,Hint 3,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,移動到需要管理的專案路徑上\n以為創建 Git 管理系統做準備,770.5162;193.1953
NPC_170_38,170,38,2,2,,,,False,Block,Normal,,,,,,,在本遊戲中，您只需要學習與 git 相關的知識\n遊戲中的 '命令行' 路徑會與 '檔案管理' 視窗同步\n（現實使用 Git 時，需要使用 cd 這個指令或是其他方式來移動命令行路徑）,770.5162;244.3717
NPC_170_39,170,39,2,2,,,,False,Block,Normal,,,,,,,根據故事背景，我們要在開發中的專案上使用版本控制\n因此請點擊 '開發中的專案' 資料夾\n就可以移動命令行到要管理的路徑了,770.5162;293.1955
NPC_170_40,170,40,2,2,,Hint 4,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,要在專案中創建一個 Git 管理系統來管理它\n您需要執行 '<color=#CF001C>git init</color>' 指令,1016.879;193.0775
NPC_170_41,170,41,2,2,,,,False,Block,Normal,,,,,,,這個指令會在命令行路徑下創建新的 Git 管理系統\n請注意命令行路徑應為 '<color=#CF001C>Home > 開發中的專案</color>'\n這樣就不會管理到無關的檔案,1013.431;248.1031
NPC_170_42,170,42,2,2,,,,False,Block,Normal,,,,,,,確認完後，請在 '命令行' 視窗中的指令輸入區域\n輸入 '<color=#CF001C>git init</color>'\n然後執行它來創建新的 Git 管理系統在 '開發中的專案' 中,1013.431;298.1032
NPC_171_0,171,0,2,2,START,,,False,Block,Normal,,,None(),,,,,616.5075;71.50748
NPC_171_31,171,31,2,2,,Basic Staging Area Hint 1,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,看起來您可能在開啟 '命令行' 視窗時遇到了一些困難\n這裡有一些提示可以幫助您完成目標：,293.3063;184.0531
NPC_171_32,171,32,2,2,,,,False,Block,Normal,,,,,,,1. 請找到遊戲中的工具欄，它位於遊戲畫面的正下方,292.3063;232.4137
NPC_171_33,171,33,2,2,,,,False,Block,Normal,,,,,,,2. 尋找一個用於開啟 '命令行' 視窗的按鈕\n   您可以將滑鼠移動到按鈕上以了解該按鈕的作用,292.3063;282.4137
NPC_171_34,171,34,2,2,,,,False,Block,Normal,,,,,,,3. 如果您找到了這個按鈕，請嘗試點擊它\n   '命令行' 視窗即可被打開,292.3063;333.4775
NPC_171_35,171,35,2,2,,Hint 2,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 2",,,,,,如果您不確定如何確認 '暫存區域' 中的內容\n這裡有一些提示可以幫助您完成目標：,599.622;193.0084
NPC_171_36,171,36,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,604.4529;281.7945
NPC_171_37,171,37,2,2,,,,False,Block,Normal,,,,,,,2. 確認您的命令行路徑位於專案上\n   （可以看到 .git 隱藏資料夾）,602.3251;329.6669
NPC_171_38,171,38,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個用於查看暫存區域狀態的指令\n   詳細請通過遊戲手冊查找,602.3251;380.8433
NPC_171_39,171,39,2,2,,,,False,Block,Normal,,,,,,,4. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,602.3251;429.6671
NPC_171_40,171,40,2,2,,Hint 3,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,看來您不太清楚如何將檔案推入至暫存區域\n這裡有一些提示可以幫助您完成目標：,858.1118;192.8065
NPC_171_41,171,41,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,858.1118;287.4873
NPC_171_42,171,42,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到目標的檔案\n   （命令行路徑會跟著移動）,858.1118;337.4873
NPC_171_43,171,43,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將特定檔案移入暫存區域的指令\n   需要在指令後面加上想要移入的檔案名稱\n   詳細請通過遊戲手冊查找,858.1118;387.4873
NPC_171_44,171,44,2,2,,,,False,Block,Normal,,,,,,,4. 在確認目標的檔案名稱後\n   請在 '命令行' 視窗下的指令輸入區域執行這個指令,858.1118;437.4873
NPC_171_45,171,45,2,2,,Hint 4,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,如果您不確定如何確認檔案的追蹤狀態\n這裡有一些提示可以幫助您完成目標：,1067.948;190.7661
NPC_171_46,171,46,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,1065.576;287.6264
NPC_171_47,171,47,2,2,,,,False,Block,Normal,,,,,,,2. 確認您的命令行路徑位於專案中\n   （可以看到 .git 隱藏資料夾）,1065.576;337.6264
NPC_171_48,171,48,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個用於查看暫存區域狀態的指令\n   檔案的追蹤狀態將顯示在其區域內\n   詳細請通過遊戲手冊查找,1065.576;387.6264
NPC_171_49,171,49,2,2,,,,False,Block,Normal,,,,,,,4. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,1065.576;437.6264
NPC_171_50,171,50,2,2,,Hint 5,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 5",,,,,,如果您不確定如何將檔案移出 '已追蹤' 狀態\n這裡有一些提示可以幫助您完成目標：,1316.396;194.184
NPC_171_51,171,51,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,1305.345;291.0392
NPC_171_52,171,52,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到目標的檔案\n   （命令行路徑會跟著移動）,1304.345;339.0392
NPC_171_53,171,53,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將特定檔案移出暫存區域的指令\n   需要在指令後面加上想要移出的檔案名稱\n   詳細請通過遊戲手冊查找,1304.345;389.0393
NPC_171_54,171,54,2,2,,,,False,Block,Normal,,,,,,,4. 在確認了目標的檔案名稱後\n   請在 '命令行' 視窗下的指令輸入區域執行這個指令,1304.345;439.0393
NPC_171_55,171,55,2,2,,,,False,Block,Normal,,,,,,,5. 完成操作後，不要忘記檢查暫存區域的狀態\n   確認檔案已移出,1304.345;489.0393
NPC_172_0,172,0,2,2,START,,,False,Block,Normal,,,None(),,,,,821.3951;72.51724
NPC_172_31,172,31,2,2,,Basic Staging Area Answer 1,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,我們要開啟 '命令行' 視窗\n以在電腦中輸入並執行 Git 指令\n請在遊戲正下方的工具列中找到 '命令行' 按鈕,503.6524;157.3
NPC_172_32,172,32,2,2,,,,False,Block,Normal,,,,,,,您可以看到有著命令行圖示的按鈕\n它就是開啟 '檔案管理' 視窗的按鈕\n請點擊它來開啟視窗,503.6524;207.3
NPC_172_33,172,33,2,2,,Answer 2,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 2",,,,,,若要確認 '暫存區域' 的內容\n您需要使用 '<color=#CF001C>git status</color>' 指令\n這個指令能夠查看暫存區域裡面的內容,758.8247;157.3
NPC_172_34,172,34,2,2,,,,False,Block,Normal,,,,,,,在 '命令行' 視窗中，請確保其路徑位於專案上\n本次關卡的專案創建於 '<color=#CF001C>Home</color>' 路徑上\n（可以看到 .git 隱藏資料夾）,758.8247;208.3638
NPC_172_35,172,35,2,2,,,,False,Block,Normal,,,,,,,確認完後，請在 '命令行' 視窗中的指令輸入區域\n輸入 '<color=#CF001C>git status</color>'\n然後執行它來查看暫存區域的狀態,758.8247;257.3
NPC_172_36,172,36,2,2,,Answer 3,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,為了將 '課堂筆記.txt' 檔案新增至 Git 的暫存區域\n您需要執行 '<color=#CF001C>git add 課堂筆記.txt</color>' 指令,996.4988;159.7946
NPC_172_37,172,37,2,2,,,,False,Block,Normal,,,,,,,首先，請先移動命令行路徑至 '<color=#CF001C>Home</color>'\n這個路徑下有我們要推入暫存區域的檔案 '<color=#CF001C>課堂筆記.txt</color>',994.3711;207.6671
NPC_172_38,172,38,2,2,,,,False,Block,Normal,,,,,,,移動完成後，請在命令行的輸入區域中輸入並執行以下指令：\n'<color=#CF001C>git add 課堂筆記.txt</color>'\n即可將 '課堂筆記.txt' 加入暫存區域中,994.3711;258.8435
NPC_172_39,172,39,2,2,,Answer 4,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,如果需要確認檔案已成功加入到 '已追蹤'\n我們同樣需要使用 '<color=#CF001C>git status</color>' 指令\n這個指令能夠查看暫存區域裡面的內容,1193.901;148.3009
NPC_172_40,172,40,2,2,,,,False,Block,Normal,,,,,,,在 '命令行' 視窗中，請確保其路徑位於專案上\n本次關卡的專案創建於 '<color=#CF001C>Home</color>' 路徑上\n（可以看到 .git 隱藏資料夾）,1196.095;207.6672
NPC_172_41,172,41,2,2,,,,False,Block,Normal,,,,,,,確認完後，請在 '命令行' 視窗中的指令輸入區域\n輸入 '<color=#CF001C>git status</color>'\n然後執行它來查看暫存區域的狀態,1196.095;262.693
NPC_172_42,172,42,2,2,,Answer 5,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 5",,,,,,為了將 '課堂筆記.txt' 檔案移出暫存區域\n您需要執行 '<color=#CF001C>git reset 課堂筆記.txt</color>' 指令,1432.965;153.7408
NPC_172_43,172,43,2,2,,,,False,Block,Normal,,,,,,,首先，請先移動命令行路徑至 '<color=#CF001C>Home</color>'\n這個路徑下有我們原先移入至暫存區域的檔案 '<color=#CF001C>課堂筆記.txt</color>',1432.965;203.7408
NPC_172_44,172,44,2,2,,,,False,Block,Normal,,,,,,,移動完成後，請在命令行的輸入區域中輸入並執行以下指令：\n'<color=#CF001C>git reset 課堂筆記.txt</color>'\n'課堂筆記.txt' 將從暫存區域移出,1432.965;253.7408
NPC_172_45,172,45,2,2,,,,False,Block,Normal,,,,,,,完成此操作後，\n請再次執行 '<color=#CF001C>git status</color>' 檢查暫存區域的狀態\n以確保 '課堂筆記.txt' 檔案已成功移出,1432.965;303.741
NPC_173_0,173,0,2,2,START,,,False,Block,Normal,,,None(),,,,,1092.538;63.00002
NPC_173_31,173,31,2,2,,Advanced Staging Area Hint 1,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,看起來您可能在開啟 '檔案管理' 視窗時遇到了一些困難\n這裡有一些提示可以幫助您完成目標：,413.7039;177.5374
NPC_173_32,173,32,2,2,,,,False,Block,Normal,,,,,,,1. 請找到遊戲中的工具欄，它位於遊戲畫面的正下方,414.7039;227.5374
NPC_173_33,173,33,2,2,,,,False,Block,Normal,,,,,,,2. 尋找一個用於開啟 '檔案管理' 視窗的按鈕\n   您可以將滑鼠移動到按鈕上以了解該按鈕的作用,414.7039;277.5374
NPC_173_34,173,34,2,2,,,,False,Block,Normal,,,,,,,3. 如果您找到了這個按鈕，請嘗試點擊它\n   '檔案管理' 視窗即可被打開,414.7039;328.6012
NPC_173_35,173,35,2,2,,Hint 2,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 2",,,,,,如果您不確定如何確認 '暫存區域' 中的內容\n這裡有一些提示可以幫助您完成目標：,739.217;185.7341
NPC_173_36,173,36,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,740.8461;276.1596
NPC_173_37,173,37,2,2,,,,False,Block,Normal,,,,,,,2. 確認您的命令行路徑位於專案上\n   （可以看到 .git 隱藏資料夾）,738.7184;324.0321
NPC_173_38,173,38,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個用於查看暫存區域狀態的指令\n   詳細請通過遊戲手冊查找,738.7184;375.2085
NPC_173_39,173,39,2,2,,,,False,Block,Normal,,,,,,,4. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,737.0791;432.2288
NPC_173_40,173,40,2,2,,Hint 3,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 3",,,,,,看來您不太清楚如何將資料夾中的檔案一次性地推入暫存區域\n這裡有一些提示可以幫助您完成目標：,971.5051;190.4256
NPC_173_41,173,41,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,971.5051;285.1066
NPC_173_42,173,42,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到目標的資料夾\n   （命令行路徑會跟著移動）,971.5051;335.1066
NPC_173_43,173,43,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將資料夾中的檔案一次性地移入暫存區域的指令\n   它需要在指令後面加上目標的資料夾名稱\n   詳細請通過遊戲手冊查找,971.5051;385.1065
NPC_173_44,173,44,2,2,,,,False,Block,Normal,,,,,,,4. 在確認了目標的資料夾名稱後\n   請在 '命令行' 視窗下的指令輸入區域執行這個指令,971.5051;435.1065
NPC_173_45,173,45,2,2,,,,False,Block,Normal,,,,,,,5. 完成操作後，不要忘記檢查暫存區域的狀態,971.5051;485.1065
NPC_173_46,173,46,2,2,,Hint 4,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 4",,,,,,看來您不太清楚如何將資料夾中的檔案一次性地移出暫存區域\n這裡有一些提示可以幫助您完成目標：,1224.871;188.5245
NPC_173_47,173,47,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,1224.871;238.5245
NPC_173_48,173,48,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到目標的資料夾\n   （命令行路徑會跟著移動）,1224.871;288.5245
NPC_173_49,173,49,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將資料夾中的檔案一次性地移出暫存區域的指令\n   它需要在指令後面加上目標的資料夾名稱\n   詳細請通過遊戲手冊查找,1224.871;338.5245
NPC_173_50,173,50,2,2,,,,False,Block,Normal,,,,,,,4. 在確認了目標的資料夾名稱後\n   請在 '命令行' 視窗下的指令輸入區域執行這個指令,1224.871;388.5245
NPC_173_51,173,51,2,2,,,,False,Block,Normal,,,,,,,5. 完成操作後，不要忘記檢查暫存區域的狀態,1226.935;478.8224
NPC_173_52,173,52,2,2,,Hint 5,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 5",,,,,,看來您不太清楚如何將專案中的所有檔案一次性地移入暫存區域\n這裡有一些提示可以幫助您完成目標：,1437.41;187.4782
NPC_173_53,173,53,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,1442.328;250.593
NPC_173_54,173,54,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到專案裡的所有檔案\n   （命令行路徑會跟著移動）,1442.328;300.593
NPC_173_55,173,55,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將路徑下的所有檔案一次性地移入暫存區域的指令\n   它需要在指令後面加上 <color=#CF001C>.</color> 符號\n   詳細請通過遊戲手冊查找,1442.328;350.593
NPC_173_56,173,56,2,2,,,,False,Block,Normal,,,,,,,4. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,1444.543;397.7328
NPC_173_57,173,57,2,2,,,,False,Block,Normal,,,,,,,5. 完成操作後，不要忘記檢查暫存區域的狀態,1441.264;478.8804
NPC_173_58,173,58,2,2,,Hint 6,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 6",,,,,,看來您不太清楚如何將專案中的所有檔案一次性地移出暫存區域\n這裡有一些提示可以幫助您完成目標：,1686.882;197.2917
NPC_173_59,173,59,2,2,,,,False,Block,Normal,,,,,,,1. 確認您的 '命令行' 視窗已經開啟,1686.882;247.2917
NPC_173_60,173,60,2,2,,,,False,Block,Normal,,,,,,,2. 移動 '檔案管理' 視窗的路徑\n   直到可以在 '檔案管理' 視窗看到專案裡的所有檔案\n   （命令行路徑會跟著移動）,1686.882;297.2917
NPC_173_61,173,61,2,2,,,,False,Block,Normal,,,,,,,3. Git 指令中，有個將路徑下的所有檔案一次性地移出暫存區域的指令\n   它需要在指令後面加上 <color=#CF001C>.</color> 符號\n   詳細請通過遊戲手冊查找,1686.882;347.2917
NPC_173_62,173,62,2,2,,,,False,Block,Normal,,,,,,,4. 請在 '命令行' 視窗下的指令輸入區域執行這個指令,1686.882;397.2917
NPC_173_63,173,63,2,2,,,,False,Block,Normal,,,,,,,5. 完成操作後，不要忘記檢查暫存區域的狀態,1684.959;479.9841
NPC_174_0,174,0,2,2,START,,,False,Block,Normal,,,None(),,,,,1176.248;47.65807
NPC_174_31,174,31,2,2,,Advanced Staging Area Answer 1,,False,Block,Normal,"Variable[""CurrentQuestNum""] == 1",,,,,,我們要開啟 '檔案管理' 視窗\n以查看這個模擬電腦包含的所有檔案\n請在遊戲正下方的工具列中找到 '檔案管理' 按鈕,524.5071;171.6936
NPC_174_32,174,32,2,2,,,,False,Block,Normal,,,,,,,您可以看到有著資料夾圖示的按鈕\n它就是開啟 '檔案管理' 視窗的按鈕\n請點擊它來開啟視窗,524.5071;221.6936
